recv_wall_ns,send_wall_ns,delay_ms,sim_s,seq,veh,edge,x,y,speed,bytes
1761732233901831000,1761732233901681000,0.150,142.000,1719,veh7,:750322898#1-AddedOffRampNode_0,2106.430,1277.520,19.420,1914
1761732233920615000,1761732233915819000,4.796,143.000,1720,veh1,-354536596,1263.500,1428.550,13.940,1939
1761732233920615000,1761732233916207000,4.408,143.000,1721,veh10,215210628,1043.040,615.810,13.730,1939
1761732233920615000,1761732233916493000,4.122,143.000,1722,veh11,433544181,1571.250,1403.770,9.320,1939
1761732233920615000,1761732233916875000,3.740,143.000,1723,veh14,750322898#1-AddedOffRampEdge,2162.450,1278.530,22.790,1939
1761732233920615000,1761732233917070000,3.545,143.000,1724,veh15,-215087578#0,2551.450,1152.770,11.000,1939
1761732233920615000,1761732233917282000,3.333,143.000,1725,veh17,-215087578#0,2553.970,1207.980,0.000,1939
1761732233920615000,1761732233917450000,3.165,143.000,1726,veh18,563773987,987.390,1030.120,22.420,1939
1761732233920615000,1761732233917607000,3.008,143.000,1727,veh2,215198312#1,1356.850,1341.020,12.270,1939
1761732233920615000,1761732233917764000,2.851,143.000,1728,veh20,-215198289#1,1254.350,1413.790,13.340,1939
1761732233920615000,1761732233917935000,2.680,143.000,1729,veh23,823695811#9,2318.000,1256.230,31.010,1939
1761732233920615000,1761732233918103000,2.512,143.000,1730,veh25,:7691465708_1,2217.510,1266.270,26.650,1939
1761732233920615000,1761732233918253000,2.362,143.000,1731,veh27,-215210735#1,2806.860,874.540,9.410,1939
1761732233920615000,1761732233918406000,2.209,143.000,1732,veh28,1230287840,1593.660,1364.860,7.190,1939
1761732233920615000,1761732233918581000,2.034,143.000,1733,veh29,-1120726074#0,979.030,744.360,12.660,1939
1761732233920615000,1761732233918738000,1.877,143.000,1734,veh3,:11460329406_13,1981.120,773.440,8.920,1939
1761732233920615000,1761732233918887000,1.728,143.000,1735,veh30,215198289#1,1222.950,1418.260,12.210,1939
1761732233920615000,1761732233919058000,1.557,143.000,1736,veh31,:cluster_11140278221_2246072712_14,1391.140,1432.460,6.570,1939
1761732233920615000,1761732233919319000,1.296,143.000,1737,veh32,:7690525278_1,2554.100,1213.900,25.340,1939
1761732233920615000,1761732233919464000,1.151,143.000,1738,veh33,:7690525276_3,2652.270,1223.900,27.070,1939
1761732233920615000,1761732233919606000,1.009,143.000,1739,veh34,736935159,603.970,1220.700,12.820,1939
1761732233920615000,1761732233919738000,0.877,143.000,1740,veh35,-215198331#0,2889.280,1129.740,12.080,1939
1761732233920615000,1761732233919877000,0.738,143.000,1741,veh36,:cluster_11036593384_3965355297_11,1459.150,1420.980,21.820,1939
1761732233920615000,1761732233920014000,0.601,143.000,1742,veh37,1212211114#0,1429.540,900.780,7.090,1939
1761732233920615000,1761732233920154000,0.461,143.000,1743,veh5,1212211114#4,785.620,1057.540,23.380,1939
1761732233920615000,1761732233920329000,0.286,143.000,1744,veh6,:2246072613_3,2812.500,1011.370,6.360,1939
1761732233920615000,1761732233920512000,0.103,143.000,1745,veh7,750322898#1-AddedOffRampEdge,2127.650,1277.170,21.610,1939
1761732233942010000,1761732233936900000,5.110,144.000,1746,veh1,-354536596,1250.150,1431.870,13.760,1913
1761732233942010000,1761732233937061000,4.949,144.000,1747,veh10,215210628,1053.460,605.810,14.440,1913
1761732233942010000,1761732233937208000,4.802,144.000,1748,veh11,433544181,1561.630,1409.190,11.050,1913
1761732233942010000,1761732233937373000,4.637,144.000,1749,veh14,750322898#1-AddedOffRampEdge,2186.970,1280.650,24.520,1913
1761732233942010000,1761732233937608000,4.402,144.000,1750,veh15,-215087578#0,2551.970,1164.300,11.530,1913
1761732233942010000,1761732233938028000,3.982,144.000,1751,veh17,-215087578#0,2553.970,1207.980,0.000,1913
1761732233942010000,1761732233938201000,3.809,144.000,1752,veh18,563773987,1009.750,1029.080,22.410,1913
1761732233942010000,1761732233938430000,3.580,144.000,1753,veh2,:3670021665_5,1353.680,1328.410,12.990,1913
1761732233942010000,1761732233938605000,3.405,144.000,1754,veh20,-215198289#1,1268.420,1410.330,14.490,1913
1761732233942010000,1761732233938943000,3.067,144.000,1755,veh23,823695811#10,2287.790,1260.030,30.450,1913
1761732233942010000,1761732233939110000,2.900,144.000,1756,veh25,823695811#11,2190.690,1265.520,26.840,1913
1761732233942010000,1761732233939283000,2.727,144.000,1757,veh27,-215210735#1,2807.410,885.640,11.110,1913
1761732233942010000,1761732233939432000,2.578,144.000,1758,veh28,1230287840,1585.730,1359.380,9.750,1913
1761732233942010000,1761732233939758000,2.252,144.000,1759,veh29,-1120726074#0,982.070,757.000,13.000,1913
1761732233942010000,1761732233939941000,2.069,144.000,1760,veh3,1234679486#3,1991.800,773.580,10.680,1913
1761732233942010000,1761732233940401000,1.609,144.000,1761,veh30,215198289#1,1211.170,1421.200,12.140,1913
1761732233942010000,1761732233940561000,1.449,144.000,1762,veh31,:cluster_11140278221_2246072712_14,1399.700,1431.920,8.600,1913
1761732233942010000,1761732233940717000,1.293,144.000,1763,veh32,823695811#7,2526.720,1213.410,27.390,1913
1761732233942010000,1761732233940856000,1.154,144.000,1764,veh33,823695811#5,2625.390,1222.840,26.940,1913
1761732233942010000,1761732233941000000,1.010,144.000,1765,veh34,736935159,596.920,1209.570,13.170,1913
1761732233942010000,1761732233941184000,0.826,144.000,1766,veh35,-215198331#0,2895.750,1140.070,12.220,1913
1761732233942010000,1761732233941340000,0.670,144.000,1767,veh36,117034759#6,1481.380,1419.270,22.300,1913
1761732233942010000,1761732233941488000,0.522,144.000,1768,veh37,1212211114#0,1421.340,903.290,8.580,1913
1761732233942010000,1761732233941641000,0.369,144.000,1769,veh5,1212211114#4,764.940,1069.620,23.930,1913
1761732233942010000,1761732233941792000,0.218,144.000,1770,veh6,215210735#0,2816.210,1006.830,6.100,1913
1761732233942010000,1761732233941937000,0.073,144.000,1771,veh7,750322898#1-AddedOffRampEdge,2150.800,1277.800,23.080,1913
1761732233963658000,1761732233958213000,5.445,145.000,1772,veh1,-354536596,1236.610,1435.230,13.940,1881
1761732233963658000,1761732233958517000,5.141,145.000,1773,veh10,215210628,1063.230,596.440,13.540,1881
1761732233963658000,1761732233959126000,4.532,145.000,1774,veh11,-117034759#8,1553.110,1412.270,9.250,1881
1761732233963658000,1761732233959387000,4.271,145.000,1775,veh14,750322898#2,2212.180,1282.620,25.250,1881
1761732233963658000,1761732233959676000,3.982,145.000,1776,veh15,-215087578#0,2552.460,1175.060,10.770,1881
1761732233963658000,1761732233959851000,3.807,145.000,1777,veh17,-215087578#0,2553.970,1207.980,0.000,1881
1761732233963658000,1761732233960055000,3.603,145.000,1778,veh18,563773987,1031.490,1028.070,21.780,1881
1761732233963658000,1761732233960252000,3.406,145.000,1779,veh2,215198312#2,1350.540,1315.890,12.910,1881
1761732233963658000,1761732233960569000,3.089,145.000,1780,veh20,-215198289#1,1281.660,1407.070,13.630,1881
1761732233963658000,1761732233960859000,2.799,145.000,1781,veh23,823695811#10,2257.350,1263.570,30.650,1881
1761732233963658000,1761732233961052000,2.606,145.000,1782,veh25,823695811#11,2163.750,1263.640,27.000,1881
1761732233963658000,1761732233961222000,2.436,145.000,1783,veh27,-215210735#1,2807.270,897.750,12.110,1881
1761732233963658000,1761732233961377000,2.281,145.000,1784,veh28,:1318413951_0,1581.060,1354.680,6.630,1881
1761732233963658000,1761732233961535000,2.123,145.000,1785,veh29,-1120726074#0,984.900,768.790,12.130,1881
1761732233963658000,1761732233961684000,1.974,145.000,1786,veh3,1234679486#3,2004.200,773.740,12.410,1881
1761732233963658000,1761732233961835000,1.823,145.000,1787,veh30,:2246072708_0,1198.920,1424.250,12.620,1881
1761732233963658000,1761732233961981000,1.677,145.000,1788,veh31,117034759#3,1410.530,1429.360,11.140,1881
1761732233963658000,1761732233962132000,1.526,145.000,1789,veh32,823695811#7,2499.270,1215.550,27.600,1881
1761732233963658000,1761732233962304000,1.354,145.000,1790,veh33,:7690525277_1,2598.160,1219.440,27.440,1881
1761732233963658000,1761732233962447000,1.211,145.000,1791,veh34,736935159,592.240,1202.160,8.760,1881
1761732233963658000,1761732233962588000,1.070,145.000,1792,veh35,-215198331#0,2900.070,1151.090,11.900,1881
1761732233963658000,1761732233962730000,0.928,145.000,1793,veh36,117034759#6,1503.860,1418.080,22.510,1881
1761732233963658000,1761732233962872000,0.786,145.000,1794,veh37,1212211114#0,1410.960,906.470,10.870,1881
1761732233963658000,1761732233963014000,0.644,145.000,1795,veh5,1212211114#4,744.310,1081.660,23.850,1881
1761732233963658000,1761732233963272000,0.386,145.000,1796,veh6,215210735#0,2823.530,1002.200,8.660,1881
1761732233963658000,1761732233963571000,0.087,145.000,1797,veh7,750322898#1-AddedOffRampEdge,2172.960,1279.400,22.130,1881
1761732233983611000,1761732233978554000,5.057,146.000,1798,veh1,-354536596,1224.000,1438.360,13.000,1969
1761732233983611000,1761732233978741000,4.870,146.000,1799,veh10,215210628,1074.270,588.980,13.700,1969
1761732233983611000,1761732233978903000,4.708,146.000,1800,veh11,:11036593385_1,1542.080,1412.840,11.050,1969
1761732233983611000,1761732233979059000,4.552,146.000,1801,veh14,750322898#3,2237.570,1280.630,25.460,1969
1761732233983611000,1761732233979241000,4.370,146.000,1802,veh15,-215087578#0,2552.960,1185.840,10.800,1969
1761732233983611000,1761732233979414000,4.197,146.000,1803,veh17,-215087578#0,2553.970,1207.980,0.000,1969
1761732233983611000,1761732233979568000,4.043,146.000,1804,veh18,563773987,1054.050,1027.020,22.600,1969
1761732233983611000,1761732233979716000,3.895,146.000,1805,veh2,:cluster_2246072684_3547296548_4,1349.670,1307.710,8.410,1969
1761732233983611000,1761732233979883000,3.728,146.000,1806,veh20,-215198289#1,1295.330,1403.700,14.090,1969
1761732233983611000,1761732233980264000,3.347,146.000,1807,veh23,823695811#10,2227.260,1265.950,30.200,1969
1761732233983611000,1761732233980533000,3.078,146.000,1808,veh25,823695811#11,2136.380,1262.280,27.420,1969
1761732233983611000,1761732233980751000,2.860,146.000,1809,veh27,-215210735#1,2807.910,910.030,12.360,1969
1761732233983611000,1761732233980966000,2.645,146.000,1810,veh28,-1137177667,1578.920,1348.560,6.810,1969
1761732233983611000,1761732233981122000,2.489,146.000,1811,veh29,-1120726074#0,987.600,780.480,12.000,1969
1761732233983611000,1761732233981270000,2.341,146.000,1812,veh3,1234679486#3,2018.080,773.920,13.880,1969
1761732233983611000,1761732233981443000,2.168,146.000,1813,veh30,215198289#2,1187.550,1427.090,11.720,1969
1761732233983611000,1761732233981627000,1.984,146.000,1814,veh31,:2246072709_7,1423.270,1426.200,13.130,1969
1761732233983611000,1761732233981778000,1.833,146.000,1815,veh32,823695811#7,2472.120,1219.620,27.470,1969
1761732233983611000,1761732233982089000,1.522,146.000,1816,veh33,823695811#6,2571.550,1215.890,26.840,1969
1761732233983611000,1761732233982381000,1.230,146.000,1817,veh34,736935159,589.530,1197.890,5.050,1969
1761732233983611000,1761732233982639000,0.972,146.000,1818,veh35,-215198331#0,2903.390,1162.910,12.280,1969
1761732233983611000,1761732233982834000,0.777,146.000,1819,veh36,117034759#7,1525.950,1416.900,22.120,1969
1761732233983611000,1761732233982975000,0.636,146.000,1820,veh37,1212211114#0,1398.860,910.180,12.670,1969
1761732233983611000,1761732233983114000,0.497,146.000,1821,veh39,826094578,2864.690,888.240,12.740,1969
1761732233983611000,1761732233983251000,0.360,146.000,1822,veh5,1212211114#4,724.090,1093.460,23.390,1969
1761732233983611000,1761732233983388000,0.223,146.000,1823,veh6,215210735#0,2827.260,993.120,10.100,1969
1761732233983611000,1761732233983525000,0.086,146.000,1824,veh7,750322898#1-AddedOffRampEdge,2195.060,1281.440,22.110,1969
1761732234004499000,1761732233999417000,5.082,147.000,1825,veh1,-354536596,1215.760,1440.410,8.500,1970
1761732234004499000,1761732233999803000,4.696,147.000,1826,veh10,215210628,1076.970,601.770,14.240,1970
1761732234004499000,1761732234000023000,4.476,147.000,1827,veh11,-117034759#7,1529.170,1413.530,12.930,1970
1761732234004499000,1761732234000265000,4.234,147.000,1828,veh14,750322898#3,2262.430,1277.610,25.050,1970
1761732234004499000,1761732234000619000,3.880,147.000,1829,veh15,-215087578#0,2553.370,1194.900,9.060,1970
1761732234004499000,1761732234000806000,3.693,147.000,1830,veh17,-215087578#0,2553.970,1207.980,0.000,1970
1761732234004499000,1761732234000972000,3.527,147.000,1831,veh18,563773987,1075.660,1025.160,21.760,1970
1761732234004499000,1761732234001137000,3.362,147.000,1832,veh2,:cluster_2246072684_3547296548_4,1356.800,1303.740,8.270,1970
1761732234004499000,1761732234001286000,3.213,147.000,1833,veh20,-215198289#1,1309.070,1400.320,14.150,1970
1761732234004499000,1761732234001449000,3.050,147.000,1834,veh23,823695811#11,2196.850,1265.860,30.430,1970
1761732234004499000,1761732234001632000,2.867,147.000,1835,veh25,823695811#11,2109.870,1262.500,26.540,1970
1761732234004499000,1761732234001815000,2.684,147.000,1836,veh27,:2246173342_13,2810.560,921.650,11.920,1970
1761732234004499000,1761732234002000000,2.499,147.000,1837,veh28,-1137177667,1580.100,1339.660,9.050,1970
1761732234004499000,1761732234002187000,2.312,147.000,1838,veh29,-1120726074#0,990.370,792.610,12.440,1970
1761732234004499000,1761732234002351000,2.148,147.000,1839,veh3,1234679486#3,2027.460,774.040,9.380,1970
1761732234004499000,1761732234002502000,1.997,147.000,1840,veh30,215198289#2,1175.320,1430.130,12.600,1970
1761732234004499000,1761732234002683000,1.816,147.000,1841,veh31,117034759#4,1438.540,1423.590,15.510,1970
1761732234004499000,1761732234002845000,1.654,147.000,1842,veh32,823695811#7,2444.500,1225.110,28.160,1970
1761732234004499000,1761732234002991000,1.508,147.000,1843,veh33,823695811#7,2544.500,1213.650,27.180,1970
1761732234004499000,1761732234003242000,1.257,147.000,1844,veh34,:cluster_2246072648_3372041141_3,588.170,1192.660,5.610,1970
1761732234004499000,1761732234003403000,1.096,147.000,1845,veh35,-215198331#0,2906.610,1174.370,11.900,1970
1761732234004499000,1761732234003548000,0.951,147.000,1846,veh36,117034759#8,1547.190,1415.780,21.260,1970
1761732234004499000,1761732234003710000,0.789,147.000,1847,veh37,1212211114#0,1385.380,914.310,14.110,1970
1761732234004499000,1761732234003862000,0.637,147.000,1848,veh39,826094578,2861.110,877.260,11.550,1970
1761732234004499000,1761732234004005000,0.494,147.000,1849,veh5,1212211114#4,703.680,1105.380,23.610,1970
1761732234004499000,1761732234004266000,0.233,147.000,1850,veh6,215210735#0,2829.850,981.510,11.950,1970
1761732234004499000,1761732234004424000,0.075,147.000,1851,veh7,750322898#2,2217.780,1282.240,22.760,1970
1761732234024637000,1761732234018419000,6.218,148.000,1852,veh1,-354536596,1211.280,1441.520,4.610,1955
1761732234024637000,1761732234018588000,6.049,148.000,1853,veh10,215210628,1075.680,615.780,14.070,1955
1761732234024637000,1761732234018773000,5.864,148.000,1854,veh11,-117034759#7,1514.440,1414.300,14.740,1955
1761732234024637000,1761732234018932000,5.705,148.000,1855,veh14,750322898#3,2287.030,1274.170,24.840,1955
1761732234024637000,1761732234019080000,5.557,148.000,1856,veh15,-215087578#0,2553.580,1199.540,4.650,1955
1761732234024637000,1761732234019233000,5.404,148.000,1857,veh17,:7690525278_2,2553.830,1209.480,1.510,1955
1761732234024637000,1761732234019401000,5.236,148.000,1858,veh18,1196745055#0,1096.120,1018.340,21.620,1955
1761732234024637000,1761732234019591000,5.046,148.000,1859,veh2,:cluster_2246072684_3547296548_4,1364.980,1301.850,8.400,1955
1761732234024637000,1761732234019730000,4.907,148.000,1860,veh20,:3602298759_3,1322.540,1397.000,13.870,1955
1761732234024637000,1761732234019883000,4.754,148.000,1861,veh23,823695811#11,2166.990,1263.920,29.920,1955
1761732234024637000,1761732234020051000,4.586,148.000,1862,veh25,823695811#11,2082.650,1266.080,27.510,1955
1761732234024637000,1761732234020247000,4.390,148.000,1863,veh27,-215210735#0,2813.480,933.260,11.970,1955
1761732234024637000,1761732234020426000,4.211,148.000,1864,veh28,-1137177667,1586.340,1330.450,11.440,1955
1761732234024637000,1761732234020730000,3.907,148.000,1865,veh29,-1120726074#0,993.020,804.170,11.860,1955
1761732234024637000,1761732234021098000,3.539,148.000,1866,veh3,1234679486#3,2032.480,774.100,5.030,1955
1761732234024637000,1761732234021295000,3.342,148.000,1867,veh30,215198289#2,1163.390,1433.100,12.300,1955
1761732234024637000,1761732234021701000,2.936,148.000,1868,veh31,117034759#4,1456.300,1421.270,17.910,1955
1761732234024637000,1761732234021903000,2.734,148.000,1869,veh32,823695811#7,2416.980,1231.210,28.200,1955
1761732234024637000,1761732234022195000,2.442,148.000,1870,veh33,823695811#7,2517.130,1213.290,27.370,1955
1761732234024637000,1761732234022387000,2.250,148.000,1871,veh34,736935160#0,592.110,1188.670,5.740,1955
1761732234024637000,1761732234022751000,1.886,148.000,1872,veh35,-215198331#0,2909.690,1185.140,11.210,1955
1761732234024637000,1761732234023000000,1.637,148.000,1873,veh36,:4322167219_1,1563.920,1414.800,16.760,1955
1761732234024637000,1761732234023268000,1.369,148.000,1874,veh37,1212211114#1,1370.530,919.460,15.960,1955
1761732234024637000,1761732234023489000,1.148,148.000,1875,veh39,826094578,2857.400,865.890,11.960,1955
1761732234024637000,1761732234023725000,0.912,148.000,1876,veh5,1212211114#4,683.580,1117.110,23.250,1955
1761732234024637000,1761732234024207000,0.430,148.000,1877,veh6,215210735#0,2826.200,968.000,13.990,1955
1761732234024637000,1761732234024517000,0.120,148.000,1878,veh7,750322898#3,2239.820,1280.430,22.110,1955
1761732234043899000,1761732234038619000,5.280,149.000,1879,veh1,:3602298861_0,1204.910,1440.980,6.730,1959
1761732234043899000,1761732234038882000,5.017,149.000,1880,veh10,215210628,1074.350,630.180,14.460,1959
